auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,shortName,longName,firstTradeDateEpochUtc,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,Ticker,All Time High,52 Week High,Breakout Level,Today's High,Today's Open,Current Market Price,Stop Loss,Stop Loss Points,Stop Loss Hit,Entry Price,Exit Price,Profit,Trailing Exit,Trailing Profit
,,,,,86400,2.0,1581.1,1592.0,1584.4,1606.95,1581.1,1592.0,1584.4,1606.95,2.0,0.1102,1.018,88.33883,26.241829,20493.0,20493.0,82316.0,58880.0,58880.0,1604.45,1606.0,40644325376.0,811.15,1606.95,3.6194985,1321.608,1077.6963,37526900736.0,0.03613,12465758.0,25307800.0,0.42936,0.27766,25373400.0,470.625,3.4124835,1711843200.0,1743379200.0,1711843200.0,0.404,405716992.0,18.18,61.2,,,3.342,27.221,0.538484,0.18961596,2.0,1694649600.0,GANESHA ECOSPHERE,Ganesha Ecosphere Limited,1425872700,19800000,1606.0,1540.0,1540.0,1540.0,1540.0,,none,1.0,1807587968.0,80.856,1378612992.0,3987902976.0,11229270016.0,37.904,502.348,0.368,0.013,0.28461,0.122770004,0.115389995,GANECOS.NS,1600.25,1606.95,1600.25,1606.949951171875,1592.0,1606.0,1591.0,9.25,No,1600.25,1606.0,5.75,1601.949951171875,1.699951171875
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RMDRIP.NS,0P0001BQEC,2000",,1507088700,19800000,,,,,,,,,,,,,,,,,,,,,RMDRIP.NS,160.0,0.0,160.0,165.0,159.75,165.0,158.75,1.25,No,160.0,165.0,5.0,160.0,0.0
,,,,,86400,2.0,780.2,791.7,789.3,859.95,780.2,791.7,789.3,859.95,8.0,0.15810001,0.607,16.553427,,1769462.0,1769462.0,908395.0,502269.0,502269.0,835.15,835.95,148777828352.0,452.7,859.95,0.50582147,734.431,611.18427,161981186048.0,0.03059,84190331.0,177518000.0,0.47689,0.20004,177784000.0,398.124,2.105123,1711843200.0,1743379200.0,1711843200.0,0.231,8996700160.0,50.63,,2:1,1293062400.0,0.551,6.313,0.57425344,0.18961596,4.0,1700524800.0,E.I.D.-PARRY(INDIA,E.I.D.- Parry (India) Limited,1025495100,19800000,838.1,560.0,410.0,485.0,485.0,2.0,buy,2.0,35392798720.0,199.635,25659600896.0,17516699648.0,294131105792.0,15.623,1656.912,0.241,-0.189,0.22114,0.08724,0.06416,EIDPARRY.NS,833.0,859.95,833.0,859.9500122070312,791.7000122070312,837.8499755859375,823.67,9.330000000000041,No,833.0,837.8499755859375,4.8499755859375,854.9500122070312,21.95001220703125
,,,,,86400,2.0,555.5,564.0,559.8,571.45,555.5,564.0,559.8,571.45,10.5,0.4859,0.258,26.244795,19.128162,442033.0,442033.0,1116732.0,876348.0,876348.0,567.4,567.15,92310470656.0,341.3,571.45,3.9238489,485.346,411.587,85971615744.0,0.15032,144213900.0,162762000.0,0.07496,0.53097,165776992.0,119.607,4.7417793,1711843200.0,1743379200.0,1719705600.0,0.077,3536450048.0,21.61,29.65,,,3.654,15.352,0.39135885,0.18961596,3.25,1716854400.0,CMS Info Systems Limited,CMS Info Systems Limited,1640922300,19800000,567.15,600.0,510.0,546.0,550.0,1.2,strong_buy,5.0,6251400192.0,38.408,5599997440.0,1808560000.0,23525490688.0,9.29,148.568,0.042,0.172,0.89922,0.23804002,0.18936001,CMSINFO.NS,563.75,571.45,563.75,571.4500122070312,564.0,567.1500244140625,562.75,1.25,No,564.0,567.1500244140625,3.1500244140625,566.4500122070312,2.45001220703125
,,,,,86400,2.0,859.7,868.55,848.6,912.4,859.7,868.55,848.6,912.4,3.0,0.084,0.805,24.890694,18.124489,22170.0,22170.0,52378.0,30881.0,30881.0,888.1,889.1,22328786944.0,430.25,912.4,2.0534956,696.98,621.23175,22253414400.0,0.08242,9210890.0,25092600.0,0.63304,0.18100001,25142200.0,304.233,2.9191442,1711843200.0,1743379200.0,1711843200.0,0.387,896249984.0,35.68,49.0,,,2.047,14.104,0.89444685,0.18961596,3.0,1694736000.0,S.P.APPARELS LTD,S.P. Apparels Limited,1470973500,19800000,888.1,745.0,675.0,710.0,710.0,1.0,strong_buy,2.0,1295309952.0,51.605,1577779968.0,2034179968.0,10873549824.0,26.864,433.365,0.386,0.073,0.58499,0.1451,0.10609999,SPAL.NS,885.0,912.4,885.0,912.4000244140625,868.5499877929688,888.0999755859375,875.15,9.850000000000023,No,885.0,888.0999755859375,3.0999755859375,907.4000244140625,22.4000244140625
,,,,,86400,2.0,153.35,158.0,156.8,161.01,153.35,158.0,156.8,161.01,2.5,0.22799999,0.418,24.469604,,105293.0,105293.0,38273.0,90805.0,90805.0,161.01,,5258844160.0,70.25,161.01,1.2998871,131.6316,126.37615,5285227520.0,0.052800003,8212446.0,32450000.0,0.70926005,,32661600.0,62.682,2.56868,1711843200.0,1743379200.0,1711843200.0,-0.197,213624000.0,6.58,,,,1.306,16.14,0.65604746,0.18961596,2.0,1721692800.0,MODISON LIMITED,Modison Limited,1620013500,19800000,161.01,,,,,,none,,8088000.0,0.249,327456000.0,317108000.0,4045616128.0,15.59,124.672,-0.195,0.299,0.20352,0.08094,0.07477,MODISONLTD.NS,155.93450927734375,161.01,155.93450927734375,161.00999450683594,158.0,161.00999450683594,154.93450927734375,3.06549072265625,No,158.0,161.00999450683594,3.0099945068359375,156.00999450683594,-1.9900054931640625
,,,,,86400,2.0,246.1,249.99,249.99,265.9,246.1,249.99,249.99,265.9,,,0.869,114.62882,,376019.0,376019.0,295234.0,620395.0,620395.0,262.15,262.57,,118.55,265.9,,189.987,176.4945,36348829696.0,0.05593,24046529.0,,0.40249002,0.01265,,33.001,7.9543047,1711843200.0,1743379200.0,1711843200.0,0.338,491406016.0,2.29,,10:1,1632355200.0,4.137,29.173,0.9886869,0.18961596,0.45,1720137600.0,ARTEMIS MEDICARE,Artemis Medicare Services Limited,1579837500,19800000,262.5,,,,,,none,,612051968.0,4.47,1245955968.0,3202587904.0,8785742848.0,70.436,64.71,0.335,0.153,0.20211,0.14182,0.124239996,ARTEMISMED.NS,259.6499938964844,265.9,259.6499938964844,265.8999938964844,249.99000549316406,262.5,256.05349395751955,3.5964999389648256,No,259.6499938964844,262.5,2.850006103515625,260.8999938964844,1.25
,,,,,86400,2.0,424.55,426.0,426.0,449.9,424.55,426.0,426.0,449.9,7.0,0.248,1.51,13.848776,,199372.0,199372.0,310496.0,402950.0,402950.0,446.55,446.7,27082362880.0,284.2,449.9,1.1491451,389.046,344.4405,24611989504.0,0.08281,16277667.0,60493600.0,0.71541,0.021659998,60600500.0,182.278,2.4517496,1711843200.0,1743379200.0,1711843200.0,0.2,1951500032.0,32.27,,3:2,1506988800.0,1.044,9.2,0.47720945,0.18961596,4.0,1724284800.0,PANAMA PETROCHEM L,Panama Petrochem Limited,1317354300,19800000,446.9,,,,,,none,,1331699968.0,22.013,2675300096.0,260100000.0,23567400960.0,2.359,389.59,0.2,0.452,0.16584998,0.113520004,0.10475001,PANAMAPET.NS,444.25,449.9,444.25,449.8999938964844,426.0,446.8999938964844,438.8075,5.4424999999999955,No,444.25,446.8999938964844,2.649993896484375,444.8999938964844,0.649993896484375
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MOS.NS,0P0001QQNM,24800",,1681789500,19800000,,,,,,,,,,,,,,,,,,,,,MOS.NS,224.8000030517578,0.0,224.8000030517578,232.5,221.0,227.10000610351562,221.55200302124024,3.2480000305175736,No,224.8000030517578,227.10000610351562,2.3000030517578125,227.5,2.6999969482421875
,,,,,86400,2.0,339.1,342.45,341.0,350.4,339.1,342.45,341.0,350.4,1.0,0.6329,0.972,,,493955.0,493955.0,684927.0,801855.0,801855.0,346.05,346.4,35561295872.0,188.65,350.4,1.6812818,293.05,247.24126,42777911296.0,-0.020969998,53843865.0,102388000.0,0.45914,0.029089998,,111.948,3.0951872,1711843200.0,1743379200.0,1719705600.0,-0.522,-443500000.0,-3.8,,10:1,1534204800.0,2.022,91.749,,,,,THIRUMALAI CHEM,Thirumalai Chemicals Limited,1025495100,19800000,346.5,,,,,,none,,4459200000.0,43.552,466249984.0,12517300224.0,21151299584.0,109.206,206.885,-0.519,0.061,0.17372999,0.02204,0.03042,TIRUMALCHM.NS,344.79998779296875,350.4,344.79998779296875,350.3999938964844,342.45001220703125,346.5,341.45001220703125,3.3499755859375,No,344.79998779296875,346.5,1.70001220703125,345.3999938964844,0.600006103515625
,,,,,86400,2.0,99.75,106.75,105.17,109.72,99.75,106.75,105.17,109.72,0.6,0.2362,0.823,43.19685,,892470.0,892470.0,555214.0,865098.0,865098.0,109.72,,8560200704.0,38.6,109.72,2.7357118,92.1246,71.22065,8009308672.0,0.06343,14924820.0,78003000.0,0.78069,,,16.758,6.547321,1711843200.0,1743379200.0,1711843200.0,0.592,198479008.0,2.54,,2:1,1631750400.0,2.56,22.22,,,,,TPL PLASTECH LTD.,TPL Plastech Limited,1432093500,19800000,109.72,,,,,,none,,55084000.0,0.708,360452992.0,305632992.0,3129058048.0,23.447,40.044,0.592,0.148,0.20759001,0.115200005,0.10335,TPLPLASTEH.NS,108.41999816894531,109.72,108.41999816894531,109.72000122070312,106.75,109.72000122070312,106.33579818725586,2.0841999816894514,No,108.41999816894531,109.72000122070312,1.3000030517578125,106.33579818725586,-2.0841999816894514
,,,,,86400,2.0,2357.9,2376.0,2297.05,2387.45,2357.9,2376.0,2297.05,2387.45,1.5,0.0448,0.534,71.003586,41.8006,26438.0,26438.0,92872.0,54807.0,54807.0,2374.0,2377.6,98432008192.0,1058.8,2387.45,11.965859,1857.108,1448.1047,96417415168.0,0.16867,12874293.0,41406700.0,0.68919,0.22361,41492100.0,116.208,20.456423,1711843200.0,1743379200.0,1711843200.0,0.081,1387512064.0,33.48,56.87,,,11.721,,1.0503478,0.18961596,1.5,1692316800.0,Prudent Corp Adv Ser Ltd,Prudent Corporate Advisory Services Limited,1653018300,19800000,2377.2,2550.0,1480.0,2023.25,2031.5,1.2,strong_buy,4.0,1454077056.0,35.104,,203154000.0,8226071040.0,4.22,198.669,0.08,0.346,0.47072,,0.24388,PRUDENT.NS,2367.199951171875,2387.45,2367.199951171875,2387.449951171875,2376.0,2377.199951171875,2366.199951171875,9.800048828125,No,2376.0,2377.199951171875,1.199951171875,2382.449951171875,6.449951171875
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PARIN.NS,0P0001EON4,22000",,1540784700,19800000,,,,,,,,,,,,,,,,,,,,,PARIN.NS,254.4499969482422,0.0,254.4499969482422,259.0,257.0,258.1499938964844,253.4499969482422,3.5500030517578125,No,257.0,258.1499938964844,1.149993896484375,254.0,-3.0
3.0,5.0,8.0,7.0,6.0,86400,2.0,765.0,768.1,765.1,786.0,765.0,768.1,765.1,786.0,3.1,0.0256,1.813,9.392866,17.990173,1324843.0,1324843.0,1797988.0,2297616.0,2297616.0,768.95,768.95,4127908954112.0,392.95,786.0,0.94260037,663.923,594.14874,3567180578816.0,0.0717,2136168278.0,508503008.0,0.09694,0.39657003,,221.588,3.4699533,1711843200.0,1743379200.0,1711843200.0,2.219,313990905856.0,81.86,42.74,5:1,1315785600.0,0.815,7.348,,,,,TATA MOTORS LTD.,Tata Motors Limited,1225856700,19800000,768.9,203.0,203.0,203.0,203.0,3.0,hold,1.0,592166387712.0,154.522,485433016320.0,1120443695104.0,4379277787136.0,117.15,1143.185,2.217,0.133,0.43827,0.11085,0.06937,TATAMTRDVR.NS,767.2000122070312,786.0,767.2000122070312,786.0,768.0999755859375,768.9000244140625,766.2000122070312,1.89996337890625,No,768.0999755859375,768.9000244140625,0.800048828125,781.0,12.9000244140625
,,,,,86400,2.0,158.95,166.5,165.0,166.89,158.95,166.5,165.0,166.89,,,0.759,42.902313,,25897.0,25897.0,13067.0,45936.0,45936.0,166.89,,6611664384.0,57.1,166.89,1.3479713,111.9332,103.9163,6584902144.0,0.00748,9424062.0,39616900.0,0.83967,,39839300.0,7.393,22.574057,1711843200.0,1743379200.0,1711843200.0,5.679,154600000.0,3.89,,,,1.343,20.578,1.3255303,0.18961596,1.5,1355184000.0,INSPIRISYS SOLUTIO,Inspirisys Solutions Limited,1162179900,19800000,166.89,,,,,,none,,591000000.0,14.918,320000000.0,878800000.0,4904900096.0,300.034,123.808,5.714,-0.061,0.34614,0.06524,0.059910003,INSPIRISYS.NS,158.9499969482422,166.89,158.9499969482422,166.88999938964844,166.5,166.88999938964844,157.9499969482422,8.550003051757812,No,166.5,166.88999938964844,0.3899993896484375,161.88999938964844,-4.6100006103515625
,,,,,86400,2.0,205.24,215.5,215.5,215.5,205.24,215.5,215.5,215.5,0.5,0.105500005,0.861,45.464138,,63683.0,63683.0,461717.0,192266.0,192266.0,,,20753469440.0,50.85,215.5,1.8632627,155.0672,135.61055,21532205056.0,0.042340003,30940225.0,96303800.0,0.69276,0.044060003,100207000.0,71.291,3.022822,1711843200.0,1743379200.0,1711843200.0,-0.602,471590016.0,4.74,,,,1.933,24.108,2.8908057,0.18961596,0.5,1695340800.0,OM INFRA LIMITED,Om Infra Limited,1308282300,19800000,215.5,,,,,,none,,822859008.0,8.11,893166976.0,1075399040.0,11138241536.0,13.985,111.952,-0.455,-0.147,0.55169,0.08019,0.08137,OMINFRAL.NS,205.24000549316406,215.5,205.24000549316406,215.5,215.5,215.5,204.24000549316406,11.259994506835938,No,215.5,215.5,0.0,210.5,-5.0
,,,,,86400,2.0,78.19,79.75,79.75,79.75,78.19,79.75,79.75,79.75,2.5,,0.644,2.6028068,,10.0,10.0,9112.0,6982.0,6982.0,79.75,79.75,845836480.0,17.7,81.1,0.5784668,61.9748,43.0532,781123008.0,0.40619,2753415.0,10500000.0,0.64298,,10606100.0,50.73,1.5720481,1711843200.0,1743379200.0,1719705600.0,,593934976.0,30.64,,,,0.534,1.243,2.7591345,0.18961596,2.5,1721952000.0,21ST CENTURY MANAG,Twentyfirst Century Management Services Limited,1515642300,19800000,79.75,,,,,,none,,39872000.0,3.797,628323520.0,,1462204032.0,,139.289,,107.03,0.44599,0.42971,0.24937999,21STCENMGM.NS,78.53873443603516,81.1,78.53873443603516,79.75,79.75,79.75,77.53873443603516,2.2112655639648438,No,79.75,79.75,0.0,77.53873443603516,-2.2112655639648438
,,,,,86400,2.0,1532.45,1609.05,1609.05,1609.05,1532.45,1609.05,1609.05,1609.05,0.2,0.012999999,1.123,105.02938,,63677.0,63677.0,553975.0,538511.0,538511.0,,,134529302528.0,579.85,1609.05,30.58513,1177.639,926.66876,126420484096.0,0.29073998,34724554.0,83607904.0,0.58682,0.039,,53.768,29.925793,1711843200.0,1743379200.0,1711843200.0,0.73,1278845952.0,15.32,,,,28.742,69.921,,,,,ZEN TECHNOLOGIES,Zen Technologies Limited,1427687100,19800000,1609.05,,,,,,none,,1681643008.0,20.154,1808049024.0,60338000.0,4398519808.0,1.294,53.134,0.726,0.475,0.70742995,0.41105998,0.33591,ZENTEC.NS,1532.449951171875,1609.05,1532.449951171875,1609.050048828125,1609.050048828125,1609.050048828125,1531.449951171875,77.60009765625,No,1609.050048828125,1609.050048828125,0.0,1604.050048828125,-5.0
,,,,,86400,2.0,88.65,93.05,92.6,93.05,88.65,93.05,92.6,93.05,0.02,0.0039,0.299,18.138401,,9831.0,9831.0,15588.0,54807.0,54807.0,93.05,,960276032.0,46.1,93.05,1.2072581,55.588,64.808,1243503616.0,0.05684,1064974.0,10320000.0,,,10422200.0,52.45,1.7740706,1711843200.0,1743379200.0,1711843200.0,-0.059,45208000.0,5.13,,6:5,1570060800.0,1.563,9.397,0.5363952,0.18961596,0.02,1695340800.0,Reliable Data Service Ltd,Reliable Data Services Limited,1507779900,19800000,93.05,,,,,,none,,71587000.0,7.644,132336000.0,381196000.0,795419008.0,64.078,90.261,0.037,0.088,0.80973,0.16636999,0.10922,RELIABLE.NS,88.6500015258789,93.05,88.6500015258789,93.05000305175781,93.05000305175781,93.05000305175781,87.6500015258789,5.400001525878906,No,93.05000305175781,93.05000305175781,0.0,88.39750289916992,-4.652500152587891
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KONTOR.NS,0P0001RNW5,57600",,1696909500,19800000,,,,,,,,,,,,,,,,,,,,,KONTOR.NS,165.60000610351562,0.0,165.60000610351562,173.85000610351562,173.85000610351562,173.85000610351562,164.60000610351562,9.25,No,173.85000610351562,173.85000610351562,0.0,168.85000610351562,-5.0
,,,,,86400,2.0,660.8,693.8,693.8,693.8,660.8,693.8,693.8,693.8,,,,35.836777,,22063.0,22063.0,312357.0,127075.0,127075.0,,,31043248128.0,255.8,693.8,7.5308576,479.958,385.39124,32157960192.0,0.16375,8298979.0,44361100.0,0.76079005,0.02807,44743800.0,117.712,5.8940463,1711843200.0,1743379200.0,1711843200.0,,675009984.0,19.36,,,,7.801,13.806,0.9754858,0.18961596,,,Suraj Estate Developers L,,1703562300,19800000,693.8,,,,,,none,,1117619968.0,25.486,2329319936.0,4297959936.0,4122139904.0,83.259,118.411,,,0.67233,0.56508,0.5164,SURAJEST.NS,692.0,693.8,692.0,693.7999877929688,693.7999877929688,693.7999877929688,691.0,2.79998779296875,No,693.7999877929688,693.7999877929688,0.0,691.0,-2.79998779296875
,,,,,86400,2.0,100.18,105.18,105.18,105.18,100.18,105.18,105.18,105.18,0.2,0.042600002,0.758,22.378725,,20418.0,20418.0,36598.0,47297.0,47297.0,,,1328833664.0,36.25,105.18,1.3204987,77.5664,64.2281,1389071616.0,0.058520004,3922074.0,12633900.0,0.6038,,12711200.0,41.187,2.5537183,1711843200.0,1743379200.0,1711843200.0,1.171,58886000.0,4.7,,,,1.38,12.667,1.4168878,0.18961596,0.2,1695340800.0,Power Instrument (G) Ltd,Power & Instrumental (Gujarat) Limited,1525751100,19800000,105.18,,,,,,none,,3604000.0,0.29,109659000.0,146716000.0,1006312000.0,28.641,80.319,1.216,-0.122,0.18797001,0.10897,0.09788,PIGL.NS,100.18000030517578,105.18,100.18000030517578,105.18000030517578,105.18000030517578,105.18000030517578,99.18000030517578,6.0,No,105.18000030517578,105.18000030517578,0.0,100.18000030517578,-5.0
,,,,,86400,2.0,349.75,367.2,367.2,367.2,349.75,367.2,367.2,367.2,,,-3.136,52.75862,,2519.0,2519.0,3629.0,2158.0,2158.0,367.2,,4555152896.0,59.1,367.2,2.8581083,267.9496,224.5694,1631009408.0,0.01811,710172.0,12341600.0,0.50206,,12405100.0,-16.792,,1711843200.0,1743379200.0,1711843200.0,-0.199,28857000.0,6.96,,,,1.023,15.015,4.1320615,0.18961596,,,S & S POWER SWITCH,S&S Power Switchgear Limited,1585539900,19800000,367.2,,,,,,none,,93945000.0,29.149,108628000.0,586739008.0,1593764992.0,,384.399,0.019,-0.071,0.34465,0.06816,0.05307,S&SPOWER.NS,349.75,367.2,349.75,367.20001220703125,367.20001220703125,367.20001220703125,348.75,18.45001220703125,No,367.20001220703125,367.20001220703125,0.0,362.20001220703125,-5.0
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GOLDKART.NS,0P0001IHZO,2500",,1572925500,19800000,,,,,,,,,,,,,,,,,,,,,GOLDKART.NS,132.1999969482422,0.0,132.1999969482422,138.10000610351562,138.10000610351562,138.10000610351562,131.1999969482422,6.9000091552734375,No,138.10000610351562,138.10000610351562,0.0,133.10000610351562,-5.0
,,,,,86400,2.0,179.72,181.0,180.1,194.98,179.72,181.0,180.1,194.98,,,0.232,26.424034,15.428226,1544606.0,1544606.0,1171260.0,964266.0,964266.0,191.16,191.43,25827997696.0,77.55,194.98,0.82502544,164.6614,137.5656,30507522048.0,0.03141,66883972.0,134946000.0,0.42418998,0.017,135006000.0,64.949,2.9455419,1711843200.0,1743379200.0,1711843200.0,0.226,983400000.0,7.24,12.4,,,0.975,11.176,1.1771047,0.18961596,1.0,1374192000.0,PENNAR INDUSTRIES,Pennar Industries Limited,1290656700,19800000,191.31,186.0,186.0,186.0,186.0,,none,1.0,1610700032.0,11.935,2729700096.0,7854799872.0,31305699328.0,89.516,232.071,0.211,0.231,0.38103,0.08719,0.059380002,PENIND.NS,191.6999969482422,194.98,191.6999969482422,194.97999572753906,181.0,191.30999755859375,188.78299697875977,2.9169999694824185,No,191.6999969482422,191.30999755859375,-0.3899993896484375,189.97999572753906,-1.720001220703125
,,,,,86400,2.0,182.73,185.95,184.13,189.0,182.73,185.95,184.13,189.0,0.1,0.0136,0.37,25.29195,,2644218.0,2644218.0,3430103.0,7993125.0,7993125.0,185.3,185.42,178420826112.0,100.55,189.0,1.7785738,152.1126,150.90515,193238056960.0,0.07028,247509903.0,962040000.0,0.75073,0.09884,,47.014,3.9432936,1711843200.0,1743379200.0,1719705600.0,0.148,7050100224.0,7.33,,,,1.926,13.796,,,,,WELSPUN LIVING,Welspun Living Limited,1070509500,19800000,185.39,,,,,,none,,11635999744.0,11.974,14006474752.0,26322399232.0,100316798976.0,57.06,104.317,0.163,0.161,0.47019002,0.13962,0.09649,WELSPUNLIV.NS,186.0,189.0,186.0,189.0,185.9499969482422,185.38999938964844,184.9499969482422,1.0500030517578125,No,186.0,185.38999938964844,-0.6100006103515625,184.9499969482422,-1.0500030517578125
8.0,4.0,5.0,9.0,5.0,86400,2.0,1206.05,1227.0,1210.5,1251.7,1206.05,1227.0,1210.5,1251.7,3.0,0.1583,0.478,32.381836,,950609.0,950609.0,1691653.0,1236302.0,1236302.0,1225.9,1226.3,1234148392960.0,567.75,1251.7,6.313619,1103.23,883.505,1230932541440.0,0.19744,249234097.0,1006230016.0,0.75132006,0.14441,,197.066,6.222789,1711843200.0,1743379200.0,1711843200.0,2.986,38364999680.0,37.87,,,,6.297,23.414,,,,,ZYDUS LIFESCIENCES,Zydus Lifesciences Limited,956807100,19800000,1226.3,,,,,,none,,13575999488.0,13.492,52572000256.0,8218999808.0,195473997824.0,3.719,193.17,2.99,0.186,0.67291,0.26895002,0.25659,ZYDUSLIFE.NS,1215.0,1251.7,1215.0,1251.699951171875,1227.0,1226.300048828125,1214.0,13.0,No,1227.0,1226.300048828125,-0.699951171875,1246.699951171875,19.699951171875
,,,,,86400,2.0,504.45,534.15,518.05,540.45,504.45,534.15,518.05,540.45,7.1,0.83779997,0.414,71.84636,,1947140.0,1947140.0,1032867.0,689501.0,689501.0,534.2,535.2,266226384896.0,336.1,540.45,8.998418,482.247,412.20825,241854889984.0,0.14687,122620142.0,499145984.0,0.75431997,0.08181,499392992.0,48.915,10.898497,1711843200.0,1743379200.0,1719705600.0,1.054,4345390080.0,7.42,,,,8.175,45.216,0.22202039,0.18961596,0.9,1721347200.0,Sumitomo Chemical Ind Ltd,Sumitomo Chemical India Limited,1580096700,19800000,533.1,,,,,,none,,10271420416.0,20.578,5348822528.0,302489984.0,29585909760.0,1.237,59.234,1.048,0.158,0.38864,0.18079,0.17432,SUMICHEM.NS,529.614017993377,540.45,529.614017993377,540.4500122070312,534.1500244140625,533.0999755859375,528.614017993377,5.536006420685453,No,534.1500244140625,533.0999755859375,-1.050048828125,535.4500122070312,1.29998779296875
,,,,,86400,2.0,1216.35,1225.0,1202.2,1255.0,1216.35,1225.0,1202.2,1255.0,11.0,0.25530002,0.681,38.371574,27.24208,130480.0,130480.0,369561.0,1421258.0,1421258.0,1204.1,1205.1,236924715008.0,707.15,1255.0,3.8038015,961.173,909.1565,243019055104.0,0.09887,58265241.0,196563008.0,0.70712996,0.1461,196764992.0,245.122,4.9122477,1711843200.0,1743379200.0,1711843200.0,0.168,6158199808.0,31.38,44.2,,,3.902,26.586,0.57069993,0.18961596,11.0,1721001600.0,ALEMBIC PHARMACEUT,Alembic Pharmaceuticals Limited,1316490300,19800000,1204.1,1229.0,720.0,930.93,922.5,3.0,hold,14.0,1202099968.0,6.116,9140799488.0,5131599872.0,62286299136.0,10.65,316.877,0.169,0.079,0.71162003,0.14675,0.12567,APLLTD.NS,1224.9000244140625,1255.0,1224.9000244140625,1255.0,1225.0,1204.0999755859375,1223.9000244140625,1.0999755859375,Yes,1225.0,1223.9000244140625,-1.0999755859375,1250.0,25.0
,,,,,86400,2.0,2508.0,2529.0,2471.4,2539.95,2508.0,2529.0,2471.4,2539.95,8.0,0.22540002,0.404,69.70514,,297660.0,297660.0,1062916.0,679075.0,679075.0,2482.65,2483.7,1179260944384.0,1317.0,2539.95,3.006016,2372.331,2079.0962,1433412435968.0,0.04299,229467076.0,475087008.0,0.50609,0.31013,,142.785,17.384178,1711843200.0,1743379200.0,1711843200.0,0.151,16863699968.0,35.61,,2:1,1283904000.0,3.654,27.245,,,,,TVS MOTOR CO,TVS Motor Company Limited,965187900,19800000,2482.2,,,,,,none,,25439000576.0,53.546,52612800512.0,260057006080.0,392300298240.0,346.23,825.744,0.153,0.224,0.3728,0.13411,0.116280004,TVSMOTOR.NS,2528.800048828125,2539.95,2528.800048828125,2539.949951171875,2529.0,2482.199951171875,2527.800048828125,1.199951171875,Yes,2529.0,2527.800048828125,-1.199951171875,2534.949951171875,5.949951171875
,,,,,86400,2.0,421.1,438.4,416.15,441.9,421.1,438.4,416.15,441.9,1.0,0.0936,1.006,40.859814,,252601.0,252601.0,221567.0,291341.0,291341.0,436.8,437.45,11036370944.0,119.0,441.9,2.862649,315.421,256.442,9352811520.0,0.07084,6332585.0,25225300.0,0.76945996,,25243300.0,87.934,4.971911,1711843200.0,1743379200.0,1711843200.0,0.198,273100000.0,10.7,,,,2.426,31.502,2.2292945,0.18961596,1.0,1722556800.0,MINDTECK(INDIA),Mindteck (India) Limited,1470109500,19800000,437.2,,,,,,none,,1248300032.0,49.689,296900000.0,22100000.0,3855300096.0,1.0,154.873,0.172,0.103,0.15781,0.077010006,0.0715,MINDTECK.NS,421.1000061035156,441.9,421.1000061035156,441.8999938964844,438.3999938964844,437.20001220703125,420.1000061035156,18.29998779296875,No,438.3999938964844,437.20001220703125,-1.199981689453125,436.8999938964844,-1.5
