auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,shortName,longName,firstTradeDateEpochUtc,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,Ticker,All Time High,52 Week High,Breakout Level,Today's High,Today's Open,Current Market Price,Stop Loss,Stop Loss Points,Stop Loss Hit,Entry Price,Exit Price,Profit,Trailing Exit,Trailing Profit,50 Day MA,200 Day MA
,,,,,86400,2.0,179.72,181.0,180.1,198.05,179.72,181.0,180.1,198.05,,,0.232,27.354973,15.971775,3546211.0,3546211.0,1171260.0,964266.0,964266.0,196.84,196.89,26737938432.0,77.55,198.05,0.8540917,164.6614,137.5656,30507522048.0,0.03141,66883972.0,134946000.0,0.42418998,0.017,135006000.0,64.949,3.0493157,1711843200.0,1743379200.0,1711843200.0,0.226,983400000.0,7.24,12.4,,,0.975,11.176,1.1771047,0.18961596,1.0,1374192000.0,PENNAR INDUSTRIES,Pennar Industries Limited,1290656700,19800000,198.05,186.0,186.0,186.0,186.0,,none,1.0,1610700032.0,11.935,2729700096.0,7854799872.0,31305699328.0,89.516,232.071,0.211,0.231,0.38103,0.08719,0.059380002,PENIND.NS,191.6999969482422,198.05,191.6999969482422,198.0500030517578,181.0,198.0500030517578,188.78299697875977,2.9169999694824185,No,191.6999969482422,198.0500030517578,6.350006103515625,193.0500030517578,1.350006103515625,164.17619995117187,136.15004989624023
,,,,,86400,2.0,1864.0,1891.05,1891.0,2130.0,1864.0,1891.05,1891.0,2130.0,,,0.909,31.028067,,59327.0,59327.0,19720.0,10313.0,10313.0,1998.95,1989.85,21960775680.0,885.05,2130.0,19.666166,1640.001,1376.8665,20274837504.0,0.62968,2287518.0,10901800.0,0.05992,0.74464,10974900.0,8279.726,0.24167468,1711843200.0,1743379200.0,1719705600.0,-0.648,703147008.0,64.49,,,,18.156,18.823,0.98657143,0.18961596,,,SUMMIT SECURITIES,Summit Securities Limited,1259207100,19800000,2001.0,,,,,,none,,53806000.0,4.934,1077115264.0,,1116678016.0,,102.422,-0.648,0.828,1.0,0.96457,0.95971,SUMMITSEC.NS,1995.0,2130.0,1995.0,2130.0,1891.050048828125,2001.0,1974.05,20.950000000000045,No,1995.0,2001.0,6.0,2125.0,130.0,1643.3150024414062,1353.1782537841798
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RMDRIP.NS,0P0001BQEC,2000",,1507088700,19800000,,,,,,,,,,,,,,,,,,,,,RMDRIP.NS,160.0,0.0,160.0,165.0,159.75,165.0,158.75,1.25,No,160.0,165.0,5.0,160.0,0.0,143.89999984741212,113.46475004196166
,,,,,86400,2.0,1676.65,1698.0,1675.05,1702.8,1676.65,1698.0,1675.05,1702.8,2.5,0.18020001,0.625,101.819275,65.2335,1827877.0,1827877.0,2029685.0,1995851.0,1995851.0,1692.35,1690.2,2196330250240.0,795.5,1702.8,13.337833,1564.904,1354.3812,2229867905024.0,0.13142,465017709.0,1299449984.0,0.6291,0.19558,1299449984.0,53.39,31.657614,1703980800.0,1735603200.0,1711843200.0,0.252,21641209856.0,16.6,25.91,2:1,1686787200.0,13.542,56.474,1.0843487,0.18961596,1.25,1712188800.0,VARUN BEVERAGES,Varun Beverages Limited,1478576700,19800000,1690.2,1977.0,910.0,1590.59,1650.0,1.8,buy,17.0,4572369920.0,3.519,39484547072.0,54313099264.0,164669194240.0,76.663,126.813,0.252,0.109,0.54814,0.23978001,0.18559,VBL.NS,1672.0,1702.8,1672.0,1693.0,1666.0999755859375,1676.6500244140625,1665.0999755859375,6.9000244140625,No,1672.0,1676.6500244140625,4.6500244140625,1688.0,16.0,1559.9920092773436,1320.1415588378907
,,,,,86400,2.0,996.7,1014.0,1008.05,1079.0,996.7,1014.0,1008.05,1079.0,16.0,0.7548,0.536,48.983055,41.542347,1197118.0,1197118.0,696748.0,527421.0,527421.0,1068.35,1069.1,388716232704.0,475.0,1079.0,13.301723,879.975,717.1935,406206087168.0,0.2752,202552840.0,363524000.0,0.20853001,0.61005,364788000.0,96.13,11.12348,1711843200.0,1743379200.0,1711843200.0,0.559,8042100224.0,21.83,25.74,2:1,1677715200.0,13.9,24.146,0.910668,0.18961596,3.5,1714608000.0,360 ONE WAM LIMITED,360 One Wam Limited,1568864700,19800000,1069.3,1150.0,825.0,913.89,890.0,1.7,buy,9.0,46191599616.0,128.717,16822599680.0,94719303680.0,29223000064.0,274.57,81.704,0.528,0.96,0.67269,0.57566,0.50433,360ONE.NS,1065.0,1079.0,1065.0,1079.0,1014.0,1069.300048828125,1053.35,11.650000000000091,No,1065.0,1069.300048828125,4.300048828125,1074.0,9.0,880.9960021972656,704.4580450439453
,,,,,86400,2.0,256.27,258.6,257.2,268.8,256.27,258.6,257.2,268.8,3.5,0.4768,1.059,36.427013,24.207617,5488488.0,5488488.0,3231173.0,3598990.0,3598990.0,267.1,267.2,183867899904.0,140.6,268.8,2.9018433,216.021,196.18726,189623762944.0,0.08124,301917523.0,688000000.0,0.56118,0.2524,688617984.0,53.815,4.961628,1711843200.0,1743379200.0,1711843200.0,-0.055,5147290112.0,7.33,11.03,,,2.993,23.761,0.77349484,0.18961596,3.5,1708041600.0,FIRSTSOURCE SOLUTI,Firstsource Solutions Limited,1172115900,19800000,267.01,300.0,220.0,248.3,244.0,1.9,buy,10.0,2081010048.0,3.026,7980630016.0,15486119936.0,63362449408.0,41.845,92.594,-0.057,0.073,0.37234002,0.12595001,0.10955,FSL.NS,262.79998779296875,268.8,262.79998779296875,268.79998779296875,258.6000061035156,267.010009765625,259.17198791503904,3.6279998779297102,No,262.79998779296875,267.010009765625,4.21002197265625,263.79998779296875,1.0,216.19780029296874,192.78384185791015
,,,,,86400,2.0,1334.65,1349.0,1331.3,1384.0,1334.65,1349.0,1331.3,1384.0,5.0,0.1228,0.539,17.507765,32.784103,1086587.0,1086587.0,985373.0,1416429.0,1416429.0,1352.65,1352.95,242335825920.0,724.2,1384.0,5.872103,1153.13,955.906,224355106816.0,0.3364,80370468.0,179110000.0,0.51418,0.16252,179220000.0,326.671,4.141782,1711843200.0,1743379200.0,1711843200.0,0.401,13882999808.0,77.28,41.27,5:1,1448496000.0,5.436,11.937,0.6003957,0.18961596,1.25,1708905600.0,NATCO PHARMA LTD,NATCO Pharma Limited,820467900,19800000,1353.0,1310.0,813.0,1048.43,1042.5,2.7,hold,14.0,18492000256.0,103.207,18794999808.0,3712000000.0,41268998144.0,6.342,229.903,0.427,0.188,0.82636,0.45543,0.41355,NATCOPHARM.NS,1349.0,1384.0,1349.0,1384.0,1349.0,1353.0,1348.0,1.0,No,1349.0,1353.0,4.0,1379.0,30.0,1150.3259973144532,949.3225836181641
,,,,,86400,2.0,182.73,185.95,184.13,190.0,182.73,185.95,184.13,190.0,0.1,0.0136,0.37,25.901773,,6694822.0,6694822.0,3430103.0,7993125.0,7993125.0,189.84,189.94,182722789376.0,100.55,190.0,1.8214575,152.1126,150.90515,193238056960.0,0.07028,247509903.0,962040000.0,0.75073,0.09884,964158976.0,47.014,4.0383716,1711843200.0,1743379200.0,1719705600.0,0.148,7050100224.0,7.33,,10:1,1458518400.0,1.926,13.796,0.66648424,0.18961596,0.1,1719360000.0,WELSPUN LIVING,Welspun Living Limited,1070509500,19800000,189.86,,,,,,none,,11635999744.0,11.974,14006474752.0,26322399232.0,100316798976.0,57.06,104.317,0.163,0.161,0.47019002,0.13962,0.09649,WELSPUNLIV.NS,186.0,190.0,186.0,190.0,185.9499969482422,189.86000061035156,184.9499969482422,1.0500030517578125,No,186.0,189.86000061035156,3.8600006103515625,185.0,-1.0,152.4150762939453,149.38053024291992
,,,,,86400,2.0,153.35,158.0,156.8,161.01,153.35,158.0,156.8,161.01,2.5,0.22799999,0.418,24.469604,,112749.0,112749.0,38273.0,90805.0,90805.0,161.01,,5258844160.0,70.25,161.01,1.2998871,131.6316,126.37615,5285227520.0,0.052800003,8212446.0,32450000.0,0.70926005,,32661600.0,62.682,2.56868,1711843200.0,1743379200.0,1711843200.0,-0.197,213624000.0,6.58,,,,1.306,16.14,0.65604746,0.18961596,2.0,1721692800.0,MODISON LIMITED,Modison Limited,1620013500,19800000,161.01,,,,,,none,,8088000.0,0.249,327456000.0,317108000.0,4045616128.0,15.59,124.672,-0.195,0.299,0.20352,0.08094,0.07477,MODISONLTD.NS,155.93450927734375,161.01,155.93450927734375,161.00999450683594,158.0,161.00999450683594,154.93450927734375,3.06549072265625,No,158.0,161.00999450683594,3.0099945068359375,156.00999450683594,-1.9900054931640625,130.66995986938477,121.57546436309815
,,,,,86400,2.0,211.75,230.0,212.31,232.92,211.75,230.0,212.31,232.92,0.2,,1.218,52.936363,,701997.0,701997.0,241452.0,138822.0,138822.0,232.92,,11553647616.0,88.4,232.92,1.3331755,165.2412,134.2373,11784265728.0,0.0253,10759003.0,49603500.0,0.7786,,50479000.0,30.577,7.6174903,1711843200.0,1743379200.0,1711843200.0,-0.775,219298000.0,4.4,,,,1.36,19.932,0.84210527,0.18961596,0.2,1718064000.0,Kriti Industries Ind Ltd,Kriti Industries (India) Limited,1320983100,19800000,232.92,,,,,,none,,2977000.0,0.06,591222016.0,1283697024.0,8666261504.0,84.637,174.711,-0.773,0.033,0.20195,0.06822,0.055040002,KRITI.NS,215.0,232.92,215.0,232.9199981689453,230.0,232.9199981689453,214.0,16.0,No,230.0,232.9199981689453,2.9199981689453125,227.9199981689453,-2.0800018310546875,166.09419479370118,132.8079632949829
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MOS.NS,0P0001QQNM,24800",,1681789500,19800000,,,,,,,,,,,,,,,,,,,,,MOS.NS,224.8000030517578,0.0,224.8000030517578,232.5,221.0,227.10000610351562,221.55200302124024,3.2480000305175736,No,224.8000030517578,227.10000610351562,2.3000030517578125,227.5,2.6999969482421875,182.46399993896483,137.9152502822876
,,,,,86400,2.0,335.3,340.6,338.95,363.45,335.3,340.6,338.95,363.45,2.25,0.2052,0.59,40.223003,39.34558,7051131.0,7051131.0,2271664.0,4509066.0,4509066.0,342.8,342.95,70208602112.0,138.6,363.45,2.2042897,260.9886,240.84116,69624381440.0,0.054899998,122503324.0,204868992.0,0.4758,0.15303999,205028000.0,85.091,4.027453,1711843200.0,1743379200.0,1711843200.0,0.012,1748526976.0,8.52,8.71,,,2.186,15.624,1.2786272,0.18961596,1.5,1722211200.0,ORIENT CEMENT LTD,Orient Cement Limited,1373600700,19800000,342.7,205.0,116.0,157.93,160.0,2.7,hold,15.0,764372992.0,3.731,4456271872.0,1696259968.0,31850897408.0,9.73,155.47,0.013,0.014,0.55307,0.13991,0.1247,ORIENTCEM.NS,337.48344935577853,363.45,337.48344935577853,363.45001220703125,340.6000061035156,342.70001220703125,336.48344935577853,4.116556747737093,No,340.6000061035156,342.70001220703125,2.100006103515625,358.45001220703125,17.850006103515625,260.09062225341796,236.83517784118652
6.0,3.0,5.0,1.0,2.0,86400,2.0,1714.25,1715.25,1692.75,1725.95,1714.25,1715.25,1692.75,1725.95,13.5,0.3133,0.519,43.208565,52.807526,3085925.0,3085925.0,2438169.0,2223298.0,2223298.0,1725.05,1725.2,4140643909632.0,1068.35,1725.95,8.537965,1531.112,1433.409,3989288255488.0,0.19746,1059690283.0,2399330048.0,0.54685,0.26865,2399330048.0,265.352,6.5036254,1711843200.0,1743379200.0,1711843200.0,0.338,95763800064.0,39.94,32.68,2:1,1375056000.0,8.226,30.982,0.4992566,0.18961596,5.0,1720742400.0,SUN PHARMACEUTICAL,Sun Pharmaceutical Industries Limited,820467900,19800000,1725.75,1000.0,546.0,829.22,852.5,1.9,buy,36.0,190900600832.0,79.564,128759996416.0,32736700416.0,484968497152.0,4.878,202.126,0.338,0.096,0.76405996,0.26549998,0.21121,SUNPHARMA.NS,1723.800048828125,1725.95,1723.800048828125,1725.949951171875,1715.25,1725.75,1714.25,9.550048828125,No,1723.800048828125,1725.75,1.949951171875,1720.949951171875,-2.85009765625,1530.72310546875,1404.3977270507812
,,,,,86400,2.0,2357.9,2376.0,2297.05,2394.3,2357.9,2376.0,2297.05,2394.3,1.5,0.0448,0.534,71.02449,41.812904,43680.0,43680.0,92872.0,54807.0,54807.0,2380.7,2392.35,98460991488.0,1058.8,2394.3,11.969382,1857.108,1448.1047,96417415168.0,0.16867,12874293.0,41406700.0,0.68919,0.22361,41492100.0,116.208,20.462446,1711843200.0,1743379200.0,1711843200.0,0.081,1387512064.0,33.48,56.87,,,11.721,,1.0503478,0.18961596,1.5,1692316800.0,Prudent Corp Adv Ser Ltd,Prudent Corporate Advisory Services Limited,1653018300,19800000,2377.9,2550.0,1480.0,2023.25,2031.5,1.2,strong_buy,4.0,1454077056.0,35.104,,203154000.0,8226071040.0,4.22,198.669,0.08,0.346,0.47072,,0.24388,PRUDENT.NS,2367.199951171875,2394.3,2367.199951171875,2394.300048828125,2376.0,2377.89990234375,2366.199951171875,9.800048828125,No,2376.0,2377.89990234375,1.89990234375,2389.300048828125,13.300048828125,1867.1909985351563,1444.9077465820312
,,,,,86400,2.0,339.1,342.45,341.0,350.4,339.1,342.45,341.0,350.4,1.0,0.6329,0.972,,,762742.0,762742.0,684927.0,801855.0,801855.0,346.55,346.9,35566424064.0,188.65,350.4,1.6815243,293.05,247.24126,42777911296.0,-0.020969998,53843865.0,102388000.0,0.45914,0.029089998,102630000.0,111.948,3.0956337,1711843200.0,1743379200.0,1719705600.0,-0.522,-443500000.0,-3.8,,10:1,1534204800.0,2.022,91.749,0.67580926,0.18961596,1.0,1721088000.0,THIRUMALAI CHEM,Thirumalai Chemicals Limited,1025495100,19800000,346.55,,,,,,none,,4459200000.0,43.552,466249984.0,12517300224.0,21151299584.0,109.206,206.885,-0.519,0.061,0.17372999,0.02204,0.03042,TIRUMALCHM.NS,344.79998779296875,350.4,344.79998779296875,350.3999938964844,342.45001220703125,346.54998779296875,341.45001220703125,3.3499755859375,No,344.79998779296875,346.54998779296875,1.75,345.3999938964844,0.600006103515625,291.8935784912109,244.30911766052247
,,,,,86400,2.0,99.75,106.75,105.17,109.72,99.75,106.75,105.17,109.72,0.6,0.2362,0.823,43.19685,,956464.0,956464.0,555214.0,865098.0,865098.0,109.72,,8560200704.0,38.6,109.72,2.7357118,92.1246,71.22065,8009308672.0,0.06343,14924820.0,78003000.0,0.78069,,78018600.0,16.758,6.547321,1711843200.0,1743379200.0,1711843200.0,0.592,198479008.0,2.54,,5:1,1666137600.0,2.56,22.22,1.3920863,0.18961596,0.6,1694649600.0,TPL PLASTECH LTD.,TPL Plastech Limited,1432093500,19800000,109.72,,,,,,none,,55084000.0,0.708,360452992.0,305632992.0,3129058048.0,23.447,40.044,0.592,0.148,0.20759001,0.115200005,0.10335,TPLPLASTEH.NS,108.41999816894531,109.72,108.41999816894531,109.72000122070312,106.75,109.72000122070312,106.33579818725586,2.0841999816894514,No,108.41999816894531,109.72000122070312,1.3000030517578125,106.33579818725586,-2.0841999816894514,92.49659973144531,69.96664989471435
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PARIN.NS,0P0001EON4,22000",,1540784700,19800000,,,,,,,,,,,,,,,,,,,,,PARIN.NS,254.4499969482422,0.0,254.4499969482422,259.0,257.0,258.1499938964844,253.4499969482422,3.5500030517578125,No,257.0,258.1499938964844,1.149993896484375,254.0,-3.0,207.41499969482422,137.97199974060058
3.0,5.0,8.0,7.0,6.0,86400,2.0,765.0,768.1,765.1,786.0,765.0,768.1,765.1,786.0,3.1,0.0256,1.813,9.3953085,17.994852,3106996.0,3106996.0,1797988.0,2297616.0,2297616.0,769.1,769.25,4128982171648.0,392.95,786.0,0.94284546,663.923,594.14874,3567180578816.0,0.0717,2136168278.0,508503008.0,0.09694,0.39657003,5368589824.0,221.588,3.4708557,1711843200.0,1743379200.0,1711843200.0,2.219,313990905856.0,81.86,42.74,5:1,1315785600.0,0.815,7.348,0.846488,0.18961596,3.1,1718064000.0,TATA MOTORS LTD.,Tata Motors Limited,1225856700,19800000,769.1,203.0,203.0,203.0,203.0,3.0,hold,1.0,592166387712.0,154.522,485433016320.0,1120443695104.0,4379277787136.0,117.15,1143.185,2.217,0.133,0.43827,0.11085,0.06937,TATAMTRDVR.NS,767.2000122070312,786.0,767.2000122070312,786.0,768.0999755859375,769.0999755859375,766.2000122070312,1.89996337890625,No,768.0999755859375,769.0999755859375,1.0,781.0,12.9000244140625,663.5489611816406,580.0949890136719
,,,,,86400,2.0,504.45,534.15,518.05,540.45,504.45,534.15,518.05,540.45,7.1,0.83779997,0.414,72.08221,,2865420.0,2865420.0,1032867.0,689501.0,689501.0,534.55,534.9,267100323840.0,336.1,540.45,9.027957,482.247,412.20825,241854889984.0,0.14687,122620142.0,499145984.0,0.75431997,0.08181,499392992.0,48.915,10.934273,1711843200.0,1743379200.0,1719705600.0,1.054,4345390080.0,7.42,,,,8.175,45.216,0.22202039,0.18961596,0.9,1721347200.0,Sumitomo Chemical Ind Ltd,Sumitomo Chemical India Limited,1580096700,19800000,534.85,,,,,,none,,10271420416.0,20.578,5348822528.0,302489984.0,29585909760.0,1.237,59.234,1.048,0.158,0.38864,0.18079,0.17432,SUMICHEM.NS,529.614017993377,540.45,529.614017993377,540.4500122070312,534.1500244140625,534.8499755859375,528.614017993377,5.536006420685453,No,534.1500244140625,534.8499755859375,0.699951171875,535.4500122070312,1.29998779296875,480.16156188964845,411.20733947753905
,,,,,86400,2.0,1073.5,1099.0,1031.7,1134.3,1073.5,1099.0,1031.7,1134.3,,,0.36,38.220367,26.624697,867921.0,867921.0,215108.0,362677.0,362677.0,1099.8,1100.0,149628076032.0,767.1,1134.3,7.514109,993.205,911.43024,166099795968.0,0.19685,46198709.0,136075008.0,0.72373,0.18014,136179008.0,190.236,5.780189,1711843200.0,1743379200.0,1711843200.0,0.085,3919830016.0,28.77,41.3,,,8.341,24.614,0.35594296,0.18961596,7.35,1660176000.0,ERIS LIFESCIENCES,Eris Lifesciences Limited,1498794300,19800000,1099.6,1270.0,930.0,1080.7,1075.0,1.5,strong_buy,10.0,14006320128.0,103.031,6748299776.0,27812689920.0,19912949760.0,86.32,146.407,0.087,0.38,0.80915,0.33889,0.17273001,ERIS.NS,1098.6500244140625,1134.3,1098.6500244140625,1134.300048828125,1099.0,1099.5999755859375,1097.6500244140625,1.3499755859375,No,1099.0,1099.5999755859375,0.5999755859375,1129.300048828125,30.300048828125,994.6899975585937,912.1010003662109
,,,,,86400,2.0,158.95,166.5,165.0,166.89,158.95,166.5,165.0,166.89,,,0.759,42.902313,,28925.0,28925.0,13067.0,45936.0,45936.0,166.89,,6611664384.0,57.1,166.89,1.3479713,111.9332,103.9163,6584902144.0,0.00748,9424062.0,39616900.0,0.83967,,39839300.0,7.393,22.574057,1711843200.0,1743379200.0,1711843200.0,5.679,154600000.0,3.89,,,,1.343,20.578,1.3255303,0.18961596,1.5,1355184000.0,INSPIRISYS SOLUTIO,Inspirisys Solutions Limited,1162179900,19800000,166.89,,,,,,none,,591000000.0,14.918,320000000.0,878800000.0,4904900096.0,300.034,123.808,5.714,-0.061,0.34614,0.06524,0.059910003,INSPIRISYS.NS,158.9499969482422,166.89,158.9499969482422,166.88999938964844,166.5,166.88999938964844,157.9499969482422,8.550003051757812,No,166.5,166.88999938964844,0.3899993896484375,161.88999938964844,-4.6100006103515625,113.45640029907227,101.67585041046142
,,,,,86400,2.0,332.0,336.0,335.4,358.45,332.0,336.0,335.4,358.45,1.0,0.089099996,0.373,30.129232,,356032.0,356032.0,84650.0,307267.0,307267.0,338.1,338.55,8587348480.0,182.6,358.45,1.4739087,284.203,252.33275,9364098048.0,0.05998,6395437.0,25402600.0,,,26990800.0,113.739,2.9721556,1711843200.0,1743379200.0,1719705600.0,0.412,349470016.0,11.22,,3:2,1577664000.0,1.607,17.98,0.6314496,0.18961596,1.0,1692316800.0,MMP Industries Limited,MMP Industries Limited,1524714300,19800000,338.05,,,,,,none,,3916000.0,0.154,520799264.0,932236992.0,5826242048.0,32.258,229.413,0.411,0.027,0.23606001,0.08939,0.09797,MMP.NS,338.0,358.45,338.0,358.45001220703125,336.0,338.04998779296875,335.0,3.0,No,338.0,338.04998779296875,0.04998779296875,353.45001220703125,15.45001220703125,284.77899963378906,251.17875007629394
3.0,5.0,8.0,7.0,6.0,86400,2.0,1118.3,1124.0,1118.6,1139.9,1118.3,1124.0,1118.6,1139.9,3.0,0.024400001,1.813,13.73076,,11667733.0,11667733.0,12869326.0,12147945.0,12147945.0,1124.15,1124.95,4127901089792.0,593.3,1139.9,0.9425986,982.907,887.77124,4921111347200.0,0.0717,2136168278.0,3324659968.0,0.47926998,0.23567,3852760064.0,221.588,5.072477,1711843200.0,1743379200.0,1711843200.0,2.219,313990905856.0,81.86,,5:1,1315785600.0,1.124,10.138,0.73568213,0.18961596,3.0,1718064000.0,TATA MOTORS LTD.,Tata Motors Limited,662787900,19800000,1124.0,,,,,,none,,592166387712.0,154.522,485433016320.0,1120443695104.0,4379277787136.0,117.15,1143.185,2.217,0.133,0.43827,0.11085,0.06937,TATAMOTORS.NS,1120.5,1139.9,1120.5,1139.9000244140625,1124.0,1124.0,1119.5,4.5,No,1124.0,1124.0,0.0,1134.9000244140625,10.9000244140625,982.8353186035156,868.0092065429687
,,,,,86400,2.0,88.65,93.05,92.6,93.05,88.65,93.05,92.6,93.05,0.02,0.0039,0.299,18.138401,,14709.0,14709.0,15588.0,54807.0,54807.0,93.05,,960276032.0,46.1,93.05,1.2072581,55.588,64.808,1243503616.0,0.05684,1064974.0,10320000.0,,,10422200.0,52.45,1.7740706,1711843200.0,1743379200.0,1711843200.0,-0.059,45208000.0,5.13,,6:5,1570060800.0,1.563,9.397,0.5363952,0.18961596,0.02,1695340800.0,Reliable Data Service Ltd,Reliable Data Services Limited,1507779900,19800000,93.05,,,,,,none,,71587000.0,7.644,132336000.0,381196000.0,795419008.0,64.078,90.261,0.037,0.088,0.80973,0.16636999,0.10922,RELIABLE.NS,88.6500015258789,93.05,88.6500015258789,93.05000305175781,93.05000305175781,93.05000305175781,87.6500015258789,5.400001525878906,No,93.05000305175781,93.05000305175781,0.0,88.39750289916992,-4.652500152587891,56.3470002746582,64.5720001411438
,,,,,86400,2.0,1532.45,1609.05,1580.0,1609.05,1532.45,1609.05,1580.0,1609.05,0.2,0.012999999,1.123,105.02938,,1029146.0,1029146.0,553975.0,538511.0,538511.0,1609.05,,134529302528.0,579.85,1609.05,30.58513,1177.639,926.66876,126420484096.0,0.29073998,34724554.0,83607904.0,0.58682,0.039,83691000.0,53.768,29.925793,1711843200.0,1743379200.0,1711843200.0,0.73,1278845952.0,15.32,,,,28.742,69.921,1.4810977,0.18961596,0.2,1694131200.0,ZEN TECHNOLOGIES,Zen Technologies Limited,1427687100,19800000,1609.05,,,,,,none,,1681643008.0,20.154,1808049024.0,60338000.0,4398519808.0,1.294,53.134,0.726,0.475,0.70742995,0.41105998,0.33591,ZENTEC.NS,1532.449951171875,1609.05,1532.449951171875,1609.050048828125,1609.050048828125,1609.050048828125,1531.449951171875,77.60009765625,No,1609.050048828125,1609.050048828125,0.0,1604.050048828125,-5.0,1179.2919958496093,915.6660000610351
,,,,,86400,2.0,660.8,693.8,693.8,693.8,660.8,693.8,693.8,693.8,,,,35.836777,,28235.0,28235.0,312357.0,127075.0,127075.0,,,31043248128.0,255.8,693.8,7.5308576,479.958,385.39124,32157960192.0,0.16375,8298979.0,44361100.0,0.76079005,0.02807,44743800.0,117.712,5.8940463,1711843200.0,1743379200.0,1711843200.0,,675009984.0,19.36,,,,7.801,13.806,0.9754858,0.18961596,,,Suraj Estate Developers L,,1703562300,19800000,693.8,,,,,,none,,1117619968.0,25.486,2329319936.0,4297959936.0,4122139904.0,83.259,118.411,,,0.67233,0.56508,0.5164,SURAJEST.NS,692.0,693.8,692.0,693.7999877929688,693.7999877929688,693.7999877929688,691.0,2.79998779296875,No,693.7999877929688,693.7999877929688,0.0,691.0,-2.79998779296875,485.7359954833984,
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KONTOR.NS,0P0001RNW5,57600",,1696909500,19800000,,,,,,,,,,,,,,,,,,,,,KONTOR.NS,165.60000610351562,0.0,165.60000610351562,173.85000610351562,173.85000610351562,173.85000610351562,164.60000610351562,9.25,No,173.85000610351562,173.85000610351562,0.0,168.85000610351562,-5.0,113.36300079345703,
,,,,,86400,2.0,349.75,367.2,367.2,367.2,349.75,367.2,367.2,367.2,,,-3.136,52.75862,,4131.0,4131.0,3629.0,2158.0,2158.0,367.2,,4555152896.0,59.1,367.2,2.8581083,267.9496,224.5694,1631009408.0,0.01811,710172.0,12341600.0,0.50206,,12405100.0,-16.792,,1711843200.0,1743379200.0,1711843200.0,-0.199,28857000.0,6.96,,,,1.023,15.015,4.1320615,0.18961596,,,S & S POWER SWITCH,S&S Power Switchgear Limited,1585539900,19800000,367.2,,,,,,none,,93945000.0,29.149,108628000.0,586739008.0,1593764992.0,,384.399,0.019,-0.071,0.34465,0.06816,0.05307,S&SPOWER.NS,349.75,367.2,349.75,367.20001220703125,367.20001220703125,367.20001220703125,348.75,18.45001220703125,No,367.20001220703125,367.20001220703125,0.0,362.20001220703125,-5.0,269.6977996826172,216.10994972229003
,,,,,86400,2.0,100.18,105.18,105.18,105.18,100.18,105.18,105.18,105.18,0.2,0.042600002,0.758,22.378725,,26188.0,26188.0,36598.0,47297.0,47297.0,,,1328833664.0,36.25,105.18,1.3204987,77.5664,64.2281,1389071616.0,0.058520004,3922074.0,12633900.0,0.6038,,12711200.0,41.187,2.5537183,1711843200.0,1743379200.0,1711843200.0,1.171,58886000.0,4.7,,,,1.38,12.667,1.4168878,0.18961596,0.2,1695340800.0,Power Instrument (G) Ltd,Power & Instrumental (Gujarat) Limited,1525751100,19800000,105.18,,,,,,none,,3604000.0,0.29,109659000.0,146716000.0,1006312000.0,28.641,80.319,1.216,-0.122,0.18797001,0.10897,0.09788,PIGL.NS,100.18000030517578,105.18,100.18000030517578,105.18000030517578,105.18000030517578,105.18000030517578,99.18000030517578,6.0,No,105.18000030517578,105.18000030517578,0.0,100.18000030517578,-5.0,78.00420043945313,62.86080009460449
